cities,killed,latitude,longitude
Calhoun,8,34.4909,-84.9393
Madison (county),8,39.9455,-83.4255
Hudson,8,28.3642,-82.6931
Baldwin,8,40.6695,-73.6099
Ventura,8,34.2903,-119.303
Montgomery (county),8,37.2573,-95.7806
Birmingham (Hoover),8,33.4118,-86.8063
Jay,8,44.519,-70.2078
Evans,8,40.37,-104.728
Parkersburg,8,39.3022,-81.5354
Gonzales,8,30.2146,-90.9205
Ripley,8,34.7457,-88.9693
Muscle Shoals,8,34.7364,-87.6291
Pittsfield,8,42.4547,-73.2456
Green Cove Springs,8,30.0107,-81.695
Saint Louis (Jennings),8,38.734,-90.2623
Perry County,8,35.6011,-88.0215
Seaside,8,36.6217,-121.838
Rio Grande City,8,26.3114,-98.6405
Sugar Land,8,29.5912,-95.6249
Wayne County,8,37.1773,-90.2727
Aurora (Centennial),8,39.6231,-104.811
Tarzana,8,34.1708,-118.527
Hobart,8,41.5318,-87.2611
Texas City,8,29.3924,-94.9206
Port Saint Lucie,8,27.2606,-80.3888
Lillington,8,35.3562,-78.9338
Twentynine Palms,8,34.19,-115.858
Suwanee,8,34.1255,-84.1211
Poplar Bluff,8,36.7717,-90.4464
Hazleton,8,40.9556,-75.9696
Weatherford,8,35.5326,-98.6986
Blue Springs,8,39.0184,-94.2585
Baldwin Park,8,34.0678,-117.989
Lewisville,8,33.3596,-93.5846
Goshen,8,41.3959,-74.3373
Canon City,8,38.4651,-105.309
Donna,8,26.22,-98.0703
Ravenna,8,41.1695,-81.2585
Hyattsville (Landover),8,38.9272,-76.8883
Rancho Cordova,8,38.5774,-121.307
Verona,8,38.8315,-84.6853
Robbins,8,41.6477,-87.7071
Parkville,8,39.3728,-76.5676
Taylors,8,34.9301,-82.3215
Thomson,8,33.5159,-82.4348
Irvine,8,33.6764,-117.845
Fulton County,8,33.5974,-84.5109
Elyria,8,41.3648,-82.1615
Greene (county),8,37.166,-93.3113
Appling,8,33.6745,-82.3432
District Heights (Forestville),8,38.8685,-76.8568
Alamogordo,8,32.8713,-105.972
Louisa,8,38.0002,-82.518
Homestead (Florida City),8,25.4571,-80.4844
Carbondale,8,37.7308,-89.2111
Allendale,9,32.9976,-81.3055
Colton,9,34.0317,-117.282
Dillon,9,34.4342,-79.3548
Beckley,9,37.7888,-81.2619
Garden City,9,40.7315,-73.6128
Owensboro,9,37.7664,-87.1379
York (county),9,34.9669,-81.0472
Apple Valley,9,34.4714,-117.212
Cottonwood,9,40.3386,-122.282
Butte,9,46.0009,-112.538
Nacogdoches,9,31.5973,-94.6423
Clifton,9,35.3754,-87.9967
Pine Hills,9,28.5599,-81.4677
Mount Morris,9,43.0969,-83.7141
Pearland,9,29.5431,-95.2746
Tustin,9,33.7301,-117.825
Los Angeles (county),9,33.9484,-118.263
Gretna,9,29.9239,-90.0442
Boulder,9,40.0162,-105.278
Hopewell,9,37.2976,-77.2935
Catonsville,9,39.288,-76.7679
Hope Mills,9,34.9273,-78.9303
San Pedro,9,33.7326,-118.288
Pikeville,9,37.3794,-82.5352
Berlin,9,44.4649,-71.1889
Prattville,9,32.4585,-86.4271
Wayne (county),9,35.3847,-78.0176
Harker Heights,9,31.072,-97.6468
Gaithersburg,9,39.1423,-77.1866
Saint Louis (county),9,39.1675,-94.4519
Muskegon,9,43.2303,-86.2389
Buckeye,9,33.4313,-112.591
Wake Forest,9,35.9975,-78.6056
Southfield,9,42.4856,-83.2423
Round Rock,9,30.5027,-97.6392
Lee County,9,32.6264,-85.485
Bethel,9,41.383,-73.4107
Massillon,9,40.8658,-81.4862
Mishawaka,9,41.7176,-86.1878
Belfair,9,47.4017,-122.822
Corning,9,40.0125,-122.38
Palm Beach Gardens,9,26.8777,-80.1038
Roosevelt,9,40.6756,-73.5931
Brighton,9,39.9751,-104.834
Chickasha,9,35.0357,-97.9411
Norristown,9,40.1167,-75.3383
Berkeley,9,37.862,-122.295
Greer,9,34.9252,-82.1947
Waldorf,9,38.6156,-76.9371
Long Branch,9,40.2927,-74.0028
Lawrenceburg,9,35.2536,-87.3375
Milwaukee (West Allis),9,43.0217,-88.0472
Roy,9,41.1845,-112.027
Hobbs,9,32.7118,-103.137
Sylmar,9,34.308,-118.43
Euless,9,32.8609,-97.0689
Azusa,9,34.1336,-117.908
Hollywood (Miramar),9,25.982,-80.2234
Fuquay Varina,9,35.5931,-78.7912
Rock Island,9,41.4973,-90.5476
East Saint Louis (Cahokia),9,38.5551,-90.1554
Shelbyville,9,35.4751,-86.448
El Cajon,9,32.7795,-116.975
Robeson (county),9,34.6208,-78.984
Dickinson,9,29.4546,-95.0802
Edgewood,9,39.4308,-76.3255
Waycross,9,31.2201,-82.3634
Great Falls,9,38.9715,-77.295
Plantation,9,26.1209,-80.2188
Tyrone,9,33.4699,-84.5675
Acworth,9,34.0865,-84.5724
Port Orange,9,29.1072,-81.0265
Pelzer,9,34.6378,-82.3498
Port Charlotte,9,26.9836,-82.1084
Prince George's County,9,38.8941,-76.899
Hardeeville,9,32.2491,-81.0492
Wyoming,10,42.8896,-85.6846
Natchitoches,10,31.7537,-93.0836
Poughkeepsie,10,41.6938,-73.9287
Gaffney,10,35.0767,-81.6458
Orange (county),10,41.3987,-74.4549
Williamsburg,10,36.7331,-84.1547
Williston,10,44.4375,-73.1015
Coachella,10,33.6885,-116.182
Reidsville,10,36.3569,-79.6786
Cordova,10,35.1687,-89.8291
Millville,10,39.4054,-75.0392
Laurinburg,10,34.841,-79.4124
Spokane (Spokane Valley),10,47.6638,-117.235
Elizabeth City,10,36.3024,-76.2351
Palm Coast,10,29.5807,-81.2293
Artesia,10,33.8729,-118.075
Binghamton,10,42.0943,-75.8977
Hendersonville,10,35.3885,-82.4245
Longs,10,33.8602,-78.7707
Hagerstown,10,39.647,-77.7344
Slidell,10,30.3032,-89.7511
Melbourne,10,28.1324,-80.6479
Nampa,10,43.611,-116.543
Niagara Falls,10,43.1126,-79.0424
Hilo,10,19.6869,-155.075
Santa Cruz,10,36.9702,-122.02
Gretna (Terrytown),10,29.894,-90.0089
Woodbridge,10,40.5544,-74.2831
Bismarck,10,46.8405,-100.784
Bellingham,10,48.801,-122.486
Santa Rosa,10,38.4613,-122.733
Tifton,10,31.4724,-83.5469
Buford,10,34.1427,-83.9524
Pinellas Park,10,27.8428,-82.7056
Simpsonville,10,34.6953,-82.3279
Rio Rancho,10,35.2891,-106.596
Puyallup,10,47.087,-122.299
Vista,10,33.2085,-117.211
Gaston,10,33.8779,-81.1354
La Marque,10,29.359,-94.9716
Palestine,10,31.8078,-95.6065
Gresham,10,45.5068,-122.432
Spring Lake,10,35.1762,-78.9628
Dalton,10,34.7381,-84.9862
Germantown,10,35.1126,-89.8082
Chicago Heights,10,41.4988,-87.6402
San Pablo,10,37.9697,-122.342
Graham,10,47.053,-122.287
Livingston,10,42.9028,-90.4726
Riverside (Jurupa Valley),10,33.9963,-117.406
Tolleson,10,33.4065,-112.272
Sebring,10,40.9237,-81.0346
Spencer,10,35.4996,-97.338
Bowie,10,38.9168,-76.7937
Conyers,10,33.6273,-84.0467
Loveland,10,40.4345,-105.077
Marianna,10,30.7724,-85.2424
Mcdonough,10,33.4521,-84.2132
Jennings,10,30.2521,-92.6506
Bogue Chitto,10,31.4396,-90.5917
Silver Spring,10,38.9984,-77.0026
Edgewater,10,40.0631,-74.9067
Winona,10,44.0448,-91.6163
Fort Hood,10,31.1322,-97.7682
Missouri City,10,29.6003,-95.4993
Surprise,10,33.6387,-112.325
Upper Marlboro,10,38.8973,-76.7737
Rosemead,10,34.0663,-118.091
Warrenton,10,46.1228,-123.929
West Point,10,33.6073,-88.659
Coatesville,10,40.0003,-75.8252
Lima,10,40.7706,-84.1339
Pineville,10,31.3342,-92.4324
Riviera Beach,10,26.7685,-80.0621
Eden,10,36.5077,-79.7598
Reynoldsburg,10,39.9704,-82.7703
Columbus (Whitehall),10,39.9578,-82.8559
Cedar Hill,10,32.5808,-96.9369
Dorchester,10,42.3001,-71.0722
Webster,10,28.4996,-82.0611
Clarkston,10,46.4216,-117.051
Boone County,10,39.0366,-92.2648
Alexander City,10,32.9504,-85.9402
San Jacinto,10,33.7781,-116.959
Venice,10,33.9873,-118.473
Del Valle,10,30.1421,-97.5836
Edinburg,10,26.3078,-98.1573
Kilgore,10,32.3776,-94.9799
Boca Raton,11,26.3441,-80.0896
Mount Pleasant,11,43.6028,-84.7765
Mableton,11,33.8267,-84.5138
Magna,11,40.7135,-112.083
Georgetown,11,39.9747,-87.5663
Fredericksburg,11,38.2571,-77.5815
Sikeston,11,36.8664,-89.6027
Downey,11,33.9444,-118.137
West Monroe,11,32.5029,-92.134
Temecula,11,33.4643,-117.238
Pittsburgh (Wilkinsburg),11,40.4491,-79.8673
Denham Springs,11,30.5794,-90.9294
Moberly,11,39.4131,-92.435
Cambridge,11,40.0286,-81.5831
Portage,11,43.5479,-89.4663
Vineland,11,39.481,-75.0238
Torrance,11,33.8447,-118.305
Pleasantville,11,39.4022,-74.5111
Beaverton,11,45.4513,-122.854
Easton,11,40.6903,-75.2332
Grants Pass,11,42.4466,-123.481
Galveston,11,29.2883,-94.8107
Santa Clarita,11,34.4413,-118.385
Greenacres,11,26.6009,-80.1239
Lamont,11,35.262,-118.913
Mcallen,11,26.2258,-98.242
Huntington Beach,11,33.6775,-118.002
Waukegan,11,42.349,-87.8762
Bexar (county),11,29.4613,-98.5701
Highland,11,34.1213,-117.226
Marion (county),11,39.4932,-80.2913
Hephzibah,11,33.3632,-82.0789
Arvada,11,39.8487,-105.078
Santa Clara,11,37.3531,-121.948
Casper,11,42.8443,-106.267
Escondido,11,33.114,-117.08
Hot Springs,11,38.0126,-79.8103
Americus,11,32.0567,-84.2232
Chula Vista,11,32.6324,-116.941
Griffin,11,33.2838,-84.3923
Orange Park,11,30.183,-81.8204
Holland,11,42.8262,-86.198
Ardmore,11,34.1741,-97.1178
Holyoke,11,42.196,-72.6084
Michigan City,11,41.7169,-86.8789
Arcadia,11,34.1423,-118.038
Fairmont,11,39.532,-80.0541
Watsonville,11,36.9267,-121.769
Mountain Home,11,36.3361,-92.3745
Muskogee,11,35.7448,-95.3474
Bellflower,11,33.8748,-118.143
Pembroke,11,34.757,-79.1681
Kokomo,11,40.5014,-86.1388
Pacoima,11,34.264,-118.436
Hillsboro,11,45.5046,-122.926
Humble,11,29.9724,-95.1933
Kennesaw,11,34.0371,-84.6463
Oklahoma City (Midwest City),12,35.4804,-97.3971
Thibodaux,12,29.7988,-90.8134
Clayton,12,34.8805,-83.3886
Lufkin,12,31.3394,-94.7441
Sparks,12,39.5493,-119.724
Paramount,12,33.8945,-118.146
Loris,12,34.0894,-78.9802
Hartsville,12,34.3874,-80.0814
Farmington,12,41.7511,-72.7995
North Miami Beach,12,25.9379,-80.1776
Renton,12,47.5005,-122.165
Deland,12,29.0341,-81.2977
Kenosha,12,42.5893,-87.8325
Oklahoma City (Del City),12,35.3342,-97.4413
Suffolk,12,36.7277,-76.5494
Converse,12,29.4697,-98.2782
Greenfield,12,36.3256,-121.243
Euclid,12,41.6034,-81.5268
Marysville,12,48.0719,-122.162
Culpeper,12,38.4378,-78.0977
Forrest City,12,34.9979,-90.8048
Lacey,12,47.0302,-122.765
Forest Park,12,33.6257,-84.3738
Brooksville,12,28.5368,-82.4057
Saint Charles,12,38.7772,-90.4916
Taylor,12,42.1833,-83.2728
Santa Fe,12,35.8874,-106.152
San Fernando,12,34.2806,-118.445
Frankfort,12,38.16,-84.8921
Montebello,12,34.0159,-118.108
Olympia,12,47.0335,-122.762
La Place (Laplace),12,30.079,-90.5048
Morgantown,12,39.6752,-80.0055
Bell,12,33.9793,-118.201
Benton,12,36.9152,-88.3367
Kingman,12,35.1843,-114.037
Cordele,12,31.9551,-83.7878
Jefferson,12,39.3658,-77.5327
New Bern,12,35.1217,-77.053
Burbank,12,34.1803,-118.318
Gilbert,12,33.3649,-111.705
Fountain,12,38.6854,-104.708
Baker,12,30.5416,-91.0898
Newnan,12,33.4216,-84.7025
Honolulu,12,21.3186,-157.865
Missoula,12,46.8488,-114.057
North Augusta,12,33.5843,-81.9811
Fort Washington,12,38.7213,-76.9997
Jasper,12,30.9142,-94.0018
Fort Lauderdale (Sunrise),12,26.1431,-80.2319
Green Bay,12,44.5304,-88.061
Terre Haute,13,39.4057,-87.3539
Walterboro,13,32.9067,-80.6447
Englewood,13,39.6268,-104.99
Palm Bay,13,27.9776,-80.6599
Union,13,34.7012,-81.6025
Clovis,13,36.8084,-119.697
Gadsden,13,34.083,-85.8658
Greeley,13,40.4157,-104.706
Twin Falls,13,42.563,-114.478
Oroville,13,39.4335,-121.605
Milton,13,30.5969,-87.1036
Winter Haven,13,28.0049,-81.7488
Ashland,13,42.1894,-122.687
Hot Springs National Park (Hot Springs),13,34.4928,-93.0583
Oxon Hill,13,38.789,-77.0028
Overland Park,13,38.8569,-94.6939
Wilkes Barre,13,41.2517,-75.8662
Broken Arrow,13,36.0609,-95.8396
Palm Springs,13,33.8116,-116.502
Elizabethtown,13,34.6307,-78.7127
Piedmont,13,37.8284,-122.24
Flagstaff,13,35.2014,-111.62
Perris,13,33.7757,-117.226
Charlottesville,13,38.0165,-78.4734
Bowling Green,13,36.9971,-86.4317
Grand Junction,13,39.081,-108.533
Liberty,13,39.2463,-94.4515
Powder Springs,13,33.9308,-84.6917
Pembroke Pines,13,26.0071,-80.2726
Pico Rivera,13,34.0046,-118.078
Lake Elsinore,13,33.6947,-117.411
Jefferson City,13,38.5838,-92.3011
Pendleton,13,34.6474,-82.7696
Plant City,13,28.0805,-82.0639
Saint Cloud,13,45.5537,-94.1588
Los Angeles (Boyle Heights),13,34.0332,-118.192
Seattle (Seatac),13,47.4345,-122.281
West Covina,13,34.0676,-117.95
Magnolia,13,31.1148,-90.3484
Merrillville,13,41.5055,-87.3178
Palatka,13,29.7016,-81.564
Spring Hill,13,28.4928,-82.5406
Paris,13,44.2176,-70.5173
Altamonte Springs,13,28.6581,-81.4161
Marshall,14,32.5467,-94.3806
West Columbia,14,33.9747,-81.0839
Citrus Heights,14,38.679,-121.263
Kenner,14,30.0103,-90.2662
Medford,14,42.3058,-122.884
Statesboro,14,32.4369,-81.7847
Greensburg,14,40.3005,-79.5602
Madera,14,37.0108,-120.056
Newton,14,41.6935,-93.0278
Denton,14,33.1708,-97.0856
Lodi,14,38.0986,-121.387
Bedford,14,41.3728,-81.5216
Biloxi,14,30.4644,-88.9002
Winston-Salem,14,36.0631,-80.2726
Miami Beach,14,25.7906,-80.148
Miami-dade,14,25.8693,-80.2059
Statesville,14,35.7643,-80.8447
Tuskegee,14,32.4227,-85.7013
Sparta,14,43.9515,-90.8223
Fort Walton Beach,14,30.4457,-86.6266
Carlsbad,14,33.0893,-117.255
Kennewick,14,46.2074,-119.159
Eugene,14,44.089,-123.081
Yonkers,14,40.9376,-73.8813
Palmetto,14,27.5707,-82.5312
Miami-dade (county),14,25.9398,-80.2774
Largo,14,27.9283,-82.7877
Titusville,14,28.6013,-80.8137
East St. Louis,14,38.6018,-90.0785
Smyrna,14,33.8779,-84.5045
Hyattsville,14,38.9231,-76.8754
Saint Louis (Berkeley),14,38.7503,-90.3245
Littleton,14,39.576,-105.141
Freeport,14,40.1172,-81.3418
Gardena,14,33.8839,-118.276
Douglas,14,31.3508,-109.548
Dublin,14,40.1014,-83.1551
Newport,14,39.0846,-84.4953
Highland Park,14,42.4425,-83.0876
Austell,14,33.8031,-84.619
Sioux Falls,15,43.502,-96.7909
Lynn,15,42.4663,-70.9472
Dayton (Trotwood),15,39.7699,-84.1923
Dothan,15,31.2293,-85.3996
Racine,15,42.741,-87.7936
Douglasville,15,33.7494,-84.7408
Helena,15,34.5344,-90.586
Vero Beach,15,27.6352,-80.4002
Duluth,15,34.0101,-84.1247
Grand Prairie,15,32.6979,-97.0038
Uniontown,15,39.8824,-79.7055
Princeton,15,40.3503,-74.6576
Saint Louis (Ferguson),15,38.7443,-90.3049
Darlington,15,34.2686,-79.8932
Sacramento (county),15,38.5816,-121.494
Jefferson (county),15,39.6154,-105.071
Mesquite,15,32.8115,-96.631
Fort Collins,15,40.6115,-105.077
Bastrop,15,32.7884,-91.9203
Corinth,15,34.9325,-88.5207
Pasco,15,28.3005,-82.6958
Goose Creek,15,33.0096,-80.0346
Carthage,15,32.1882,-94.4392
Port Arthur,15,29.9138,-93.9494
Los Angeles (Hollywood),15,34.2012,-118.423
Yazoo City,16,32.762,-90.3932
Holly Springs,16,35.6379,-78.8375
Belleville,16,40.7774,-74.1847
Beloit,16,42.5035,-89.0418
Yuma,16,32.6823,-114.602
Salt Lake City (West Valley City),16,40.7021,-112.025
Rapid City,16,44.0817,-103.216
Belle Glade,16,26.6821,-80.6655
Elgin,16,34.1152,-80.7919
Benton Harbor,16,42.0959,-86.4351
Bryan,16,30.6732,-96.3632
Chicago (Chicago Lawn),16,41.7851,-87.6442
Somerset,16,40.4875,-74.4863
El Dorado,16,33.2207,-92.6905
Saint Augustine,16,29.7895,-81.2605
Russellville,16,35.2696,-93.1198
Brockton,16,42.0976,-71.0018
Worcester,16,42.2795,-71.7916
Utica,16,43.0872,-75.2417
Kankakee,16,41.1219,-87.8536
Avondale,16,33.4353,-112.35
Beaufort,16,32.4402,-80.7067
Eureka,16,40.8,-124.169
Midland,16,31.9999,-102.085
Milledgeville,16,32.9856,-83.2302
Aberdeen,16,45.4477,-98.4686
Wasilla,16,61.5932,-149.391
Cheyenne,16,41.1637,-104.771
Clarksdale,16,34.187,-90.5554
Brookhaven,16,31.5733,-90.4322
Muskegon (Muskegon Heights),17,43.2068,-86.2433
Wilson,17,35.7196,-77.9474
Temple Hills,17,38.7962,-76.9281
Temple,17,40.4021,-75.9202
Grenada,17,33.7744,-89.7657
Hemet,17,33.5581,-116.93
Williamsport,17,41.2422,-77.0366
Henrico,17,37.6085,-77.5182
Delano,17,35.7832,-119.232
College Park,17,38.9999,-76.948
Troy,17,31.8185,-85.9693
Cape Coral,17,26.5444,-82.0068
San Marcos,17,29.8765,-97.9262
Newburgh,17,41.4999,-74.0228
Lagrange,17,32.9649,-85.1256
Bloomington,17,39.1585,-86.5685
Belton,17,31.0494,-97.4894
Fremont,17,37.5715,-122.032
Panorama City,17,34.2332,-118.452
Tupelo,17,34.232,-88.6831
Ogden,17,41.223,-111.994
New Iberia,17,30.0066,-91.8307
Hempstead,17,40.7104,-73.63
South Gate,17,33.9163,-118.157
Woodland,17,38.6741,-121.789
Battle Creek,18,42.3466,-85.2419
Bossier City,18,32.5267,-93.6961
Conroe,18,30.2947,-95.4577
Pittsburg,18,37.4268,-94.7049
Victorville,18,34.5341,-117.312
Ypsilanti,18,42.1911,-83.5728
Easley,18,34.835,-82.5441
Fort Smith,18,35.3673,-94.4135
Homestead,18,25.4781,-80.4864
Dolton,18,41.6227,-87.6168
Roseburg,18,43.218,-123.268
Ridgeland,18,32.5157,-80.9501
Norman,18,35.2186,-97.4807
Schenectady,18,42.7954,-73.9458
Sumter,18,33.9539,-80.3816
Palm Beach Gardens (Riviera Beach),18,26.7819,-80.0772
Palmdale,18,34.5713,-118.045
Warner Robins,18,32.6589,-83.6176
Turlock,18,37.4928,-120.85
Deltona,18,28.9003,-81.2461
Pompano Beach,19,26.2571,-80.1189
Billings,19,45.7704,-108.496
Muncie,19,40.1856,-85.3865
Apopka,19,28.6398,-81.5041
Delray Beach,19,26.4525,-80.078
Lynwood,19,33.9333,-118.182
Indio,19,33.7276,-116.23
Desert Hot Springs,19,33.9814,-116.509
Brownsville,19,25.9298,-97.5122
Harrison,19,35.3003,-85.0473
Chandler,19,33.2185,-111.841
Middletown,19,39.4827,-84.4198
Oxford,19,34.4267,-89.543
New Bedford,19,41.6488,-70.9311
Vicksburg,19,32.3575,-90.8732
Kissimmee,20,28.337,-81.3998
Brandon,20,32.223,-89.971
Leesburg,20,28.8274,-81.8978
Calumet City,20,41.6228,-87.5384
Shelby,20,35.2747,-81.546
Carrollton,20,32.9643,-96.8496
Opelika,20,32.6461,-85.3918
Cape Girardeau,20,37.2697,-89.5633
Lynchburg,20,37.3922,-79.135
Hawthorne,20,29.6812,-82.1044
Florissant,20,38.778,-90.3145
Waterloo,20,42.467,-92.3342
Lorain,20,41.4473,-82.1936
Natchez,20,31.5733,-91.3851
Suitland,20,38.8485,-76.9201
East Orange,20,40.7792,-74.2001
Brunswick,21,31.2298,-81.5261
San Angelo,21,31.43,-100.443
Asheville,21,35.5958,-82.5586
Panama City,21,30.2087,-85.6125
Mansfield,21,40.7581,-82.4543
Annapolis,21,38.9684,-76.5184
Oceanside,21,33.1993,-117.368
Thornton,21,39.8894,-104.931
El Monte,21,34.0628,-118.066
Everett,21,47.9935,-122.186
Bristol,21,36.5865,-82.1665
Henrico (county),21,37.5672,-77.378
Redding,21,40.57,-122.385
Plano,21,33.0758,-96.7106
Kinston,21,35.2869,-77.6546
Aiken,22,33.561,-81.7817
Joplin,22,37.0944,-94.4977
Boise,22,43.6226,-116.239
Westminster,22,39.8275,-105.022
Van Nuys,22,34.214,-118.449
Norcross,22,33.9037,-84.2001
Opelousas,22,30.5445,-92.0959
Lake City,22,33.9076,-79.7726
Fontana,22,34.0389,-117.491
Santa Maria,22,34.9456,-120.449
Cypress,22,29.9852,-95.7023
Waynesboro,22,38.0623,-78.873
Orangeburg,22,33.4984,-80.8404
Jamaica,22,40.7023,-73.7848
Garland,22,32.8512,-96.5981
Stafford,23,38.4673,-77.4024
Cocoa,23,28.3603,-80.7447
Murfreesboro,23,35.8575,-86.4763
Baytown,23,29.7739,-95.0007
Johnson City,23,36.3349,-82.3421
Carson,23,33.8582,-118.266
Hickory,23,35.729,-81.3793
Maywood,23,41.8779,-87.8401
Champaign,23,40.1374,-88.2766
Laurel,23,31.7096,-89.1263
Whittier,23,33.9806,-118.037
Milford,23,38.8952,-75.4301
District Heights,23,38.8523,-76.9155
Tulare,23,36.2171,-119.337
Union City,24,42.0158,-85.1575
Valdosta,24,30.874,-83.286
Federal Way,24,47.3014,-122.352
Abilene,24,32.4439,-99.7725
Scottsdale,24,33.5383,-111.891
Inkster,24,42.3089,-83.2956
Reading,24,40.3303,-75.9292
Manchester,24,42.9832,-71.4136
Irving,24,32.8366,-96.9627
Blytheville,24,35.9221,-89.9232
Saint Joseph,24,39.7581,-94.8315
Gastonia,24,35.2475,-81.2111
Hialeah,24,25.8297,-80.2876
Wichita Falls,24,33.9052,-98.5151
Rome,25,34.2525,-85.239
Johnstown,25,40.3599,-78.9445
Huntington,25,38.4113,-82.4245
Houma,25,29.5919,-90.6895
Laredo,25,27.4759,-99.4674
Cedar Rapids,25,41.9473,-91.6673
Lake Worth,25,26.642,-80.0564
Saint Petersburg (St Petersburg),25,27.7782,-82.6985
Tyler,25,32.3651,-95.3228
Ontario,26,43.2269,-77.2828
Sarasota,26,27.2744,-82.4242
East Chicago,26,41.6273,-87.485
Plainfield,26,39.722,-86.3728
Lawton,26,34.595,-98.4675
Daytona Beach,26,29.2054,-81.0236
Spring,26,30.0609,-95.4522
Fort Lauderdale (Lauderhill),26,26.1362,-80.1865
Hattiesburg,26,31.3347,-89.3453
Franklin,26,35.2013,-83.3214
Bridgeton,26,39.4359,-75.2175
Pontiac,26,42.6259,-83.305
Waterbury,27,41.5602,-73.0491
North Las Vegas,27,36.2143,-115.146
Sutherland Springs,27,29.2733,-98.0564
Monticello,27,45.2971,-93.7985
Erie,27,42.1352,-80.0633
Metairie,27,29.9916,-90.1558
Merced,27,37.2915,-120.453
Lakewood,27,41.4818,-81.829
Chesterfield,27,38.6707,-90.5095
Crowley,27,30.3097,-92.3961
Moultrie,27,31.1921,-83.8373
Concord,27,37.9528,-121.959
Clearwater,28,27.9337,-82.7724
Dekalb County,28,33.7778,-84.1898
Vancouver,28,45.6561,-122.554
Atlantic City,28,39.3696,-74.4307
Davenport,28,41.533,-90.5873
Elizabeth,28,40.6703,-74.2035
Phenix City,28,32.4747,-85.0079
Odessa,28,31.8727,-102.386
Las Cruces,28,32.2691,-106.778
Mobile (Prichard),28,30.6965,-88.044
Lebanon,28,40.3438,-76.4198
Lehigh Acres,28,26.6068,-81.6944
Moreno Valley,29,33.968,-117.254
Roswell,29,33.4784,-104.527
High Point,29,35.9484,-79.9942
Orange,29,33.8301,-117.828
Texarkana,29,33.4539,-94.0442
Naples,29,26.2758,-81.7415
Kent,30,47.3912,-122.203
Mckeesport,30,40.3436,-79.8595
Oxnard,30,34.2368,-119.184
Anaheim,30,33.8211,-117.919
Greenwood,30,33.5192,-90.1563
Clinton,30,40.0439,-82.959
Lawrenceville,30,33.9194,-84.0245
Pasadena,31,29.6872,-95.2024
Lake Charles,31,30.1774,-93.2557
Norwalk,31,41.2407,-82.5911
Rock Hill,32,34.9391,-81.0391
Hollywood,32,26.0121,-80.2074
Capitol Heights,32,38.8984,-76.8895
Fairbanks,33,64.8425,-147.716
Conway,33,35.1033,-92.4986
Riverside,33,33.967,-117.372
Spartanburg,33,34.948,-81.9287
Kalamazoo,33,42.2671,-85.5685
Bessemer,34,33.4073,-86.9419
Summerville,34,33.0403,-80.1522
Marrero,34,29.8502,-90.109
Mount Vernon,34,40.9123,-73.8491
Irvington,34,40.7318,-74.2198
Corona (Queens),34,40.758,-73.8627
Tempe,34,33.4168,-111.926
Marion,34,35.6892,-82.0164
Elkhart,34,41.7244,-85.9817
Rocky Mount,34,35.9657,-77.8042
Dover,34,39.1611,-75.5283
Manhattan,34,39.1825,-96.565
Anniston,35,33.6299,-85.837
Hayward,35,37.6819,-122.096
Marietta,36,39.4171,-81.4255
Lincoln,36,35.9478,-94.4203
Riverdale,36,33.5789,-84.4001
Atlanta (College Park),36,33.5826,-84.4757
New Castle,36,39.9207,-85.357
Warren,36,42.4575,-82.9893
Visalia,36,36.2983,-119.299
Evansville,36,37.9555,-87.5551
Boynton Beach,37,26.5086,-80.0538
Katy,37,29.8139,-95.7612
Providence,38,41.8486,-71.4318
Sanford,38,35.4767,-79.1656
Tuscaloosa,38,33.1918,-87.5775
Yakima,38,46.6173,-120.512
Lawrence,38,38.851,-95.3784
Hamilton,39,42.6666,-85.9939
North Little Rock,39,34.8867,-92.3637
Spokane,39,47.6611,-117.432
Waco,39,31.5433,-97.1785
Inglewood,39,33.9724,-118.369
Gainesville,40,29.6591,-82.3023
Lithonia,40,33.7068,-84.169
Gulfport,40,30.3646,-89.1079
Allentown,40,40.5765,-75.598
Lansing,41,42.6894,-84.5675
Staten Island,41,40.6158,-74.0976
Salt Lake City,41,40.7791,-111.942
Fort Pierce,41,27.4796,-80.3393
Independence,41,30.5701,-90.6273
Lakeland,41,28.0058,-81.9341
Chicago (Roseland),41,41.7106,-87.6308
Harris (county),41,30.0664,-95.4346
Amarillo,42,35.1615,-101.9
Jonesboro,42,35.8292,-90.7258
Auburn,42,32.6317,-85.444
Roanoke,42,37.269,-79.9303
New Haven,42,41.32,-72.9342
Grand Rapids,43,42.9758,-85.691
Lubbock,43,33.5588,-101.916
Chesapeake,43,36.775,-76.2297
Petersburg,43,41.8481,-83.6658
Goldsboro,43,35.4258,-77.9838
Pomona,43,34.0459,-117.745
Miami Gardens,44,25.9657,-80.2543
Pueblo,44,38.2442,-104.618
Pensacola,44,30.4442,-87.2398
Salem,45,42.5112,-70.8959
Athens,45,33.9382,-83.3216
Joliet,45,41.5472,-88.0917
Queens,46,40.7282,-73.7949
Burlington,46,39.0284,-84.7165
Florence,46,32.1462,-90.0862
Winston Salem (Winston-salem),46,36.0738,-80.2987
Harvey,46,29.892,-90.0688
Myrtle Beach,46,33.7574,-78.8045
Harris County,47,30.0302,-95.397
Vallejo,47,38.1337,-122.223
Peoria,47,40.7198,-89.6466
Covington,48,35.5647,-89.6467
Ocala,49,29.1552,-82.1269
Modesto,49,37.6404,-120.941
